transaction_id,user_id,transaction_amount,transaction_time,location,device,merchant_category,payment_method,is_fraud
TXN025156,USER0731,763.83,2023-01-02 20:02:00,Pune,Mac,Retail,Credit Card,0
TXN028880,USER0224,343.28,2023-01-02 20:08:00,Chennai,Mac,Utilities,Credit Card,0
TXN038595,USER0401,197.77,2023-01-02 20:11:00,Chennai,Android,Entertainment,Credit Card,0
TXN008202,USER0358,600.45,2023-01-02 20:24:00,Ahmedabad,Mac,Food,UPI,0
TXN007259,USER0965,926.55,2023-01-02 20:36:00,Bangalore,Windows,Travel,Net Banking,0
TXN015377,USER0557,579.88,2023-01-02 20:44:00,Pune,Android,Retail,Credit Card,0
TXN048826,USER0937,259.56,2023-01-02 20:46:00,Pune,Windows,Food,UPI,0
TXN023354,USER0101,129.72,2023-01-02 20:54:00,Mumbai,Android,Food,Net Banking,0
TXN033278,USER0067,2775.06,2023-01-02 21:44:00,Bangalore,iOS,Food,Debit Card,1
TXN021372,USER0745,2938.2,2023-01-02 21:56:00,Mumbai,Windows,Entertainment,Credit Card,0
TXN022809,USER0362,2923.65,2023-01-02 21:58:00,Mumbai,Android,Travel,UPI,0
TXN024059,USER0653,4392.33,2023-01-03 01:16:00,Kolkata,iOS,Utilities,Credit Card,1
TXN002179,USER0385,3785.82,2023-01-03 01:54:00,Chennai,Android,Retail,Debit Card,1
TXN001172,USER0342,4280.27,2023-01-03 01:55:00,Chennai,iOS,Entertainment,Debit Card,1
TXN032369,USER0890,3357.17,2023-01-03 02:31:00,Kolkata,Mac,Travel,Credit Card,0
TXN017586,USER0032,4528.36,2023-01-03 03:36:00,Chennai,Mac,Electronics,Debit Card,0
TXN023726,USER0994,3923.87,2023-01-03 04:04:00,Bangalore,iOS,Food,Credit Card,1
TXN018757,USER0773,7146.45,2023-01-03 05:16:00,Kolkata,Windows,Travel,Credit Card,1
TXN004551,USER0586,1583.2,2023-01-03 05:35:00,Kolkata,Android,Travel,Credit Card,0
TXN024278,USER0130,626.58,2023-01-03 05:54:00,Delhi,iOS,Food,UPI,0
TXN019191,USER0681,1427.26,2023-01-03 07:25:00,Kolkata,Android,Retail,Debit Card,0
TXN028054,USER0008,1896.54,2023-01-03 07:44:00,Mumbai,iOS,Electronics,UPI,0
TXN045686,USER0981,959.11,2023-01-03 08:15:00,Mumbai,iOS,Retail,Debit Card,0
TXN015228,USER0878,556.12,2023-01-03 08:20:00,Ahmedabad,iOS,Retail,Credit Card,0
TXN049778,USER0931,514.11,2023-01-03 08:29:00,Chennai,Windows,Utilities,UPI,0
TXN024506,USER0285,52501.02,2023-01-03 08:42:00,Chennai,Android,Electronics,Debit Card,1
TXN009244,USER0893,1577.13,2023-01-03 09:08:00,Chennai,Windows,Food,Debit Card,0
TXN034952,USER0535,879.12,2023-01-03 09:13:00,Ahmedabad,iOS,Retail,Credit Card,0
TXN016531,USER0217,679.99,2023-01-03 09:29:00,Pune,Mac,Electronics,Credit Card,0
TXN020785,USER0437,3480.1,2023-01-03 09:32:00,Delhi,Mac,Electronics,Credit Card,0
TXN047357,USER0462,510.93,2023-01-03 09:34:00,Bangalore,Android,Utilities,UPI,0
TXN045669,USER0854,3858.61,2023-01-03 09:35:00,Kolkata,iOS,Retail,UPI,0
TXN007933,USER0211,2237.25,2023-01-03 09:38:00,Hyderabad,iOS,Travel,Credit Card,0
TXN037161,USER0692,2134.65,2023-01-03 10:02:00,Ahmedabad,Android,Entertainment,Credit Card,0
TXN000967,USER0728,1657.07,2023-01-03 10:04:00,Kolkata,Android,Food,Net Banking,0
TXN005894,USER0034,422.9,2023-01-03 10:11:00,Hyderabad,Windows,Retail,Credit Card,0
TXN022327,USER0922,255.12,2023-01-03 10:11:00,Hyderabad,iOS,Retail,Credit Card,0
TXN015534,USER0589,2900.54,2023-01-03 10:23:00,Bangalore,Mac,Retail,Credit Card,0
TXN048157,USER0373,2915.64,2023-01-03 10:31:00,Pune,Mac,Electronics,Net Banking,0
TXN025820,USER0029,198.9,2023-01-03 10:40:00,Kolkata,iOS,Entertainment,Credit Card,0
TXN033656,USER0513,721.87,2023-01-03 10:40:00,Chennai,iOS,Utilities,Credit Card,0
TXN039250,USER0970,307.44,2023-01-03 10:41:00,Kolkata,Android,Food,Credit Card,0
TXN009492,USER0133,234.39,2023-01-03 10:42:00,Delhi,Windows,Food,Credit Card,0
TXN048712,USER0415,1245.66,2023-01-03 10:44:00,Delhi,Mac,Travel,Net Banking,0
TXN048899,USER0285,6475.36,2023-01-03 11:02:00,Chennai,Windows,Food,Credit Card,0
TXN019078,USER0041,2261.1,2023-01-03 11:12:00,Ahmedabad,iOS,Retail,Credit Card,0
TXN025917,USER0010,1917.2,2023-01-03 11:19:00,Ahmedabad,Windows,Travel,Net Banking,0
TXN015550,USER0366,1109.98,2023-01-03 11:25:00,Ahmedabad,Windows,Food,UPI,0
TXN010342,USER0359,1681.49,2023-01-03 11:33:00,Ahmedabad,Android,Food,Debit Card,0
TXN030314,USER0311,615.85,2023-01-03 11:33:00,Hyderabad,iOS,Electronics,UPI,0
TXN000245,USER0881,8889.1,2023-01-03 11:40:00,Chennai,Windows,Travel,Credit Card,0
TXN032442,USER0761,389.85,2023-01-03 11:50:00,Delhi,Android,Utilities,UPI,0
TXN025715,USER0805,599.32,2023-01-03 11:50:00,Chennai,Mac,Food,Credit Card,0
TXN005942,USER0642,6772.77,2023-01-03 11:53:00,Chennai,Windows,Electronics,Credit Card,0
TXN027923,USER0734,196.72,2023-01-03 11:58:00,Ahmedabad,Mac,Retail,Debit Card,0
TXN022943,USER0390,646.38,2023-01-03 12:00:00,Delhi,iOS,Travel,Net Banking,0
TXN008864,USER0946,406.35,2023-01-03 12:01:00,Kolkata,Android,Retail,Net Banking,0
TXN002116,USER0843,283.11,2023-01-03 12:08:00,Ahmedabad,Windows,Food,Net Banking,0
TXN042004,USER0902,498.99,2023-01-03 12:16:00,Pune,Mac,Travel,Debit Card,0
TXN006650,USER0545,278.43,2023-01-03 12:23:00,Mumbai,iOS,Entertainment,Net Banking,1
TXN006415,USER0908,2431.67,2023-01-03 12:24:00,Pune,iOS,Retail,Credit Card,0
TXN020400,USER0950,1545.35,2023-01-03 12:41:00,Ahmedabad,Android,Travel,Debit Card,0
TXN032006,USER0724,1668.01,2023-01-03 12:44:00,Kolkata,Windows,Retail,UPI,0
TXN010968,USER0019,741.35,2023-01-03 13:01:00,Ahmedabad,Android,Utilities,UPI,0
TXN028892,USER0106,358.73,2023-01-03 13:07:00,Mumbai,iOS,Electronics,Debit Card,0
TXN021255,USER0139,3403.7,2023-01-03 13:15:00,Delhi,iOS,Entertainment,Debit Card,0
TXN016085,USER0134,1552.82,2023-01-03 13:19:00,Chennai,iOS,Entertainment,UPI,0
TXN006775,USER0849,453.88,2023-01-03 13:19:00,Mumbai,Android,Entertainment,Debit Card,0
TXN010661,USER0713,424.37,2023-01-03 13:20:00,Delhi,Windows,Travel,Net Banking,0
TXN010982,USER0008,1580.77,2023-01-03 13:21:00,Mumbai,iOS,Utilities,Net Banking,0
TXN037930,USER0783,1181.12,2023-01-03 13:22:00,Pune,Mac,Electronics,Debit Card,0
TXN039043,USER0271,5348.69,2023-01-03 13:24:00,Bangalore,Mac,Retail,Credit Card,0
TXN033268,USER0752,180.86,2023-01-03 13:24:00,Delhi,iOS,Food,Debit Card,0
TXN028568,USER0537,287.83,2023-01-03 13:30:00,Ahmedabad,Mac,Entertainment,Debit Card,0
TXN049056,USER0051,1460.59,2023-01-03 13:48:00,Pune,Mac,Food,Net Banking,0
TXN033811,USER0410,2700.5,2023-01-03 13:49:00,Mumbai,Windows,Travel,UPI,0
TXN037020,USER0500,193.63,2023-01-03 13:50:00,Delhi,Mac,Travel,UPI,0
TXN010729,USER0541,2313.23,2023-01-03 13:55:00,Kolkata,iOS,Retail,Credit Card,0
TXN022810,USER0104,316.7,2023-01-03 13:56:00,Ahmedabad,Mac,Utilities,Debit Card,0
TXN016517,USER0804,896.7,2023-01-03 14:01:00,Ahmedabad,Windows,Entertainment,Credit Card,0
TXN048745,USER0061,395.66,2023-01-03 14:10:00,Bangalore,Android,Utilities,Net Banking,0
TXN005758,USER0396,710.26,2023-01-03 14:18:00,Hyderabad,Mac,Electronics,Net Banking,0
TXN001859,USER0853,356.32,2023-01-03 14:18:00,Bangalore,Windows,Electronics,Net Banking,0
TXN047845,USER0371,922.25,2023-01-03 14:20:00,Kolkata,Android,Entertainment,Debit Card,0
TXN029476,USER0035,2373.6,2023-01-03 14:22:00,Mumbai,iOS,Travel,Net Banking,0
TXN019804,USER0085,478.32,2023-01-03 14:25:00,Bangalore,Mac,Utilities,Debit Card,0
TXN030855,USER0886,8497.1,2023-01-03 14:30:00,Pune,Mac,Utilities,Debit Card,0
TXN031749,USER0487,494.75,2023-01-03 14:40:00,Hyderabad,iOS,Retail,Debit Card,0
TXN038475,USER0486,175.58,2023-01-03 14:46:00,Delhi,Android,Entertainment,Credit Card,0
TXN029353,USER0270,1457.74,2023-01-03 15:07:00,Mumbai,Mac,Food,Debit Card,0
TXN022774,USER0037,1204.95,2023-01-03 15:22:00,Pune,Windows,Utilities,UPI,0
TXN022578,USER0025,905.8,2023-01-03 15:25:00,Hyderabad,Android,Food,UPI,0
TXN014287,USER0343,1598.45,2023-01-03 15:27:00,Mumbai,Mac,Electronics,Credit Card,0
TXN009141,USER0896,2000.7,2023-01-03 15:34:00,Mumbai,iOS,Electronics,UPI,0
TXN008044,USER0221,10489.77,2023-01-03 15:34:00,Ahmedabad,Windows,Food,Net Banking,0
TXN023366,USER0470,717.44,2023-01-03 15:35:00,Ahmedabad,Android,Entertainment,Net Banking,0
TXN004548,USER0024,213.09,2023-01-03 15:40:00,Chennai,Android,Travel,Credit Card,0
TXN048387,USER0338,701.57,2023-01-03 15:41:00,Delhi,iOS,Utilities,Net Banking,0
TXN006180,USER0314,2156.5,2023-01-03 15:43:00,Chennai,Android,Food,Net Banking,0
TXN046462,USER0281,1044.76,2023-01-03 15:52:00,Ahmedabad,iOS,Travel,Credit Card,0
TXN008040,USER0972,578.79,2023-01-03 15:52:00,Bangalore,iOS,Electronics,Net Banking,0
TXN013901,USER0120,1787.05,2023-01-03 15:55:00,Delhi,iOS,Retail,Debit Card,0
TXN036464,USER0819,2083.72,2023-01-03 16:00:00,Ahmedabad,iOS,Utilities,Debit Card,0
TXN049441,USER0780,2611.24,2023-01-03 16:12:00,Bangalore,Android,Travel,Debit Card,0
TXN011464,USER0782,248.36,2023-01-03 16:12:00,Pune,Mac,Travel,UPI,0
TXN042289,USER0077,1330.08,2023-01-03 16:13:00,Kolkata,Android,Electronics,Net Banking,0
TXN034857,USER0008,1846.53,2023-01-03 16:30:00,Mumbai,iOS,Travel,Credit Card,0
TXN027796,USER0315,5127.48,2023-01-03 16:34:00,Hyderabad,Windows,Retail,Credit Card,0
TXN009031,USER0023,1172.18,2023-01-03 16:44:00,Mumbai,iOS,Food,Net Banking,0
TXN030843,USER0679,2858.94,2023-01-03 16:52:00,Pune,Android,Electronics,Net Banking,0
TXN012731,USER0973,2991.68,2023-01-03 16:52:00,Mumbai,Android,Electronics,Credit Card,0
TXN009924,USER0631,167.07,2023-01-03 16:55:00,Ahmedabad,Android,Entertainment,Debit Card,0
TXN016952,USER0902,809.8,2023-01-03 16:59:00,Pune,Mac,Entertainment,Debit Card,0
TXN031011,USER0526,228.84,2023-01-03 17:14:00,Ahmedabad,Mac,Entertainment,Debit Card,0
TXN023642,USER0092,2497.25,2023-01-03 17:19:00,Delhi,Android,Retail,Credit Card,0
TXN049093,USER0942,2943.71,2023-01-03 17:20:00,Ahmedabad,Windows,Food,Net Banking,0
TXN019374,USER0989,855.41,2023-01-03 17:26:00,Chennai,Mac,Utilities,Net Banking,0
TXN004826,USER0449,504.99,2023-01-03 17:40:00,Ahmedabad,Android,Entertainment,UPI,0
TXN007478,USER0589,1861.61,2023-01-03 17:43:00,Bangalore,Mac,Travel,Credit Card,0
TXN044618,USER0740,2501.87,2023-01-03 18:03:00,Delhi,Windows,Retail,UPI,0
TXN043763,USER0066,3586.72,2023-01-03 18:23:00,Hyderabad,Android,Food,UPI,0
TXN014814,USER0770,4612.87,2023-01-03 18:33:00,Ahmedabad,Android,Entertainment,Credit Card,0
TXN042219,USER0311,983.13,2023-01-03 18:43:00,Delhi,iOS,Electronics,Credit Card,0
TXN003656,USER0632,4191.72,2023-01-03 18:55:00,Kolkata,Android,Entertainment,Debit Card,0
TXN028328,USER0048,4035.95,2023-01-03 19:08:00,Delhi,iOS,Entertainment,Debit Card,0
TXN036911,USER0352,4811.9,2023-01-03 19:21:00,Chennai,iOS,Entertainment,Credit Card,0
TXN009056,USER0236,2403.34,2023-01-03 19:26:00,Pune,Android,Utilities,Debit Card,0
TXN037274,USER0987,3119.25,2023-01-03 19:27:00,Hyderabad,iOS,Electronics,Debit Card,0
TXN029832,USER0720,1237.24,2023-01-03 19:32:00,Delhi,Mac,Retail,UPI,0
TXN039849,USER0565,4096.08,2023-01-03 19:35:00,Delhi,iOS,Utilities,Credit Card,0
TXN016795,USER0135,253.7,2023-01-03 19:54:00,Hyderabad,Windows,Retail,Net Banking,0
TXN024267,USER0212,3702.75,2023-01-03 19:54:00,Mumbai,Android,Retail,Credit Card,0
TXN024290,USER0771,1769.73,2023-01-03 19:56:00,Kolkata,Mac,Utilities,Debit Card,0
TXN031083,USER0082,1082.68,2023-01-03 20:22:00,Kolkata,Android,Electronics,Debit Card,0
TXN000282,USER0790,131.93,2023-01-03 20:47:00,Delhi,iOS,Retail,UPI,0
TXN033737,USER0121,3028.66,2023-01-03 20:56:00,Mumbai,Android,Food,Net Banking,0
TXN015987,USER0581,529.75,2023-01-03 23:04:00,Hyderabad,Mac,Retail,Credit Card,0
TXN026977,USER0852,634.49,2023-01-03 23:12:00,Ahmedabad,iOS,Retail,Credit Card,0
TXN043689,USER0825,522.99,2023-01-03 23:50:00,Hyderabad,iOS,Food,Debit Card,0
TXN020981,USER0355,9618.76,2023-01-04 00:23:00,Ahmedabad,Windows,Retail,Credit Card,1
TXN019297,USER0683,2507.86,2023-01-04 00:34:00,Kolkata,iOS,Entertainment,UPI,1
TXN042097,USER0840,3566.7,2023-01-04 04:16:00,Bangalore,iOS,Travel,Debit Card,1
TXN003427,USER0920,3124.08,2023-01-04 04:41:00,Ahmedabad,Android,Travel,Net Banking,1
TXN035160,USER0085,551.04,2023-01-04 05:22:00,Bangalore,Mac,Electronics,Debit Card,0
TXN030092,USER0208,1446.7,2023-01-04 05:22:00,Ahmedabad,Mac,Food,Credit Card,0
TXN034501,USER0480,3070.42,2023-01-04 05:43:00,Kolkata,iOS,Food,Credit Card,0
TXN049224,USER0458,249.36,2023-01-04 06:05:00,Chennai,iOS,Food,Debit Card,0
TXN040258,USER0289,1532.01,2023-01-04 06:09:00,Pune,Windows,Travel,UPI,0
TXN036584,USER0180,14773.83,2023-01-04 06:30:00,Kolkata,Windows,Retail,Debit Card,0
TXN028143,USER0421,5915.89,2023-01-04 07:22:00,Pune,Android,Travel,Credit Card,0
TXN004071,USER0484,1729.98,2023-01-04 07:26:00,Mumbai,Android,Travel,Credit Card,0
TXN046220,USER0713,375.34,2023-01-04 07:26:00,Pune,Windows,Electronics,UPI,0
TXN023168,USER0061,892.65,2023-01-04 07:36:00,Bangalore,Android,Utilities,Debit Card,0
TXN019682,USER0412,262.71,2023-01-04 07:58:00,Pune,iOS,Electronics,Debit Card,0
TXN012493,USER0891,2138.42,2023-01-04 08:06:00,Hyderabad,Mac,Travel,Debit Card,0
TXN008220,USER0318,689.56,2023-01-04 08:15:00,Mumbai,Mac,Retail,Net Banking,0
TXN025379,USER0555,1705.69,2023-01-04 08:30:00,Kolkata,Android,Food,Credit Card,0
TXN018932,USER0819,1627.84,2023-01-04 08:53:00,Ahmedabad,iOS,Electronics,UPI,0
TXN042514,USER0980,2407.16,2023-01-04 09:05:00,Mumbai,Mac,Electronics,Credit Card,0
TXN046134,USER0619,2225.61,2023-01-04 09:07:00,Ahmedabad,Windows,Travel,Credit Card,0
TXN011860,USER0985,1262.72,2023-01-04 09:13:00,Hyderabad,Android,Travel,Credit Card,0
TXN040544,USER0827,4326.17,2023-01-04 09:13:00,Ahmedabad,Windows,Entertainment,Net Banking,0
TXN026010,USER0502,5298.09,2023-01-04 09:28:00,Mumbai,Android,Entertainment,Credit Card,0
TXN019738,USER0473,332.4,2023-01-04 09:34:00,Delhi,Mac,Travel,Credit Card,0
TXN042038,USER0374,2788.37,2023-01-04 09:34:00,Chennai,Mac,Utilities,Credit Card,0
TXN011458,USER0012,501.1,2023-01-04 09:37:00,Pune,Windows,Utilities,Debit Card,0
TXN045592,USER0717,1378.28,2023-01-04 09:53:00,Kolkata,iOS,Entertainment,Debit Card,0
TXN003215,USER0181,1954.64,2023-01-04 10:00:00,Pune,Windows,Electronics,Net Banking,0
TXN040289,USER0420,971.45,2023-01-04 10:04:00,Kolkata,Windows,Utilities,Net Banking,0
TXN049703,USER0270,1108.35,2023-01-04 10:12:00,Mumbai,Windows,Retail,Credit Card,0
TXN048316,USER0037,1645.56,2023-01-04 10:15:00,Bangalore,Windows,Travel,Net Banking,0
TXN016848,USER0196,1958.39,2023-01-04 10:24:00,Chennai,iOS,Electronics,Debit Card,0
TXN031189,USER0339,1189.09,2023-01-04 10:43:00,Hyderabad,Windows,Entertainment,UPI,0
TXN005235,USER0998,2228.29,2023-01-04 10:47:00,Kolkata,Mac,Electronics,Net Banking,0
TXN034934,USER0265,250.15,2023-01-04 10:48:00,Delhi,iOS,Utilities,UPI,0
TXN027469,USER0752,241.71,2023-01-04 11:00:00,Ahmedabad,iOS,Travel,Credit Card,0
TXN005420,USER0220,1137.87,2023-01-04 11:01:00,Bangalore,Mac,Retail,UPI,0
TXN017990,USER0602,604.52,2023-01-04 11:01:00,Hyderabad,Mac,Electronics,Credit Card,0
TXN038875,USER0336,294.07,2023-01-04 11:16:00,Chennai,Mac,Food,UPI,0
TXN048043,USER0342,1616.73,2023-01-04 11:18:00,Delhi,iOS,Entertainment,Debit Card,0
TXN001096,USER0783,1484.71,2023-01-04 11:18:00,Pune,Mac,Utilities,Net Banking,0
TXN022395,USER0974,455.92,2023-01-04 11:23:00,Chennai,Mac,Electronics,Credit Card,0
TXN047507,USER0867,2123.53,2023-01-04 11:39:00,Hyderabad,Android,Retail,Debit Card,0
TXN024529,USER0949,1014.76,2023-01-04 11:51:00,Bangalore,Windows,Electronics,Credit Card,0
TXN046982,USER0626,547.56,2023-01-04 11:54:00,Delhi,Mac,Food,Debit Card,0
TXN036518,USER0421,7913.41,2023-01-04 11:57:00,Pune,Android,Utilities,Debit Card,0
TXN039701,USER0337,355.05,2023-01-04 12:02:00,Mumbai,Android,Electronics,UPI,0
TXN048651,USER0424,2078.52,2023-01-04 12:11:00,Mumbai,Android,Electronics,UPI,0
TXN036600,USER0946,284.89,2023-01-04 12:14:00,Kolkata,Android,Travel,UPI,0
TXN034412,USER0761,774.9,2023-01-04 12:25:00,Delhi,Android,Electronics,Net Banking,0
TXN025375,USER0138,651.24,2023-01-04 12:41:00,Bangalore,Android,Entertainment,Credit Card,0
TXN002200,USER0716,2039.62,2023-01-04 12:41:00,Mumbai,Windows,Retail,Debit Card,0
TXN040749,USER0917,1683.69,2023-01-04 12:42:00,Hyderabad,Android,Travel,UPI,0
TXN013253,USER0254,2591.83,2023-01-04 12:52:00,Kolkata,Windows,Retail,Debit Card,0
TXN032640,USER0318,700.04,2023-01-04 12:57:00,Mumbai,iOS,Entertainment,Debit Card,0
TXN019373,USER0106,1318.09,2023-01-04 13:00:00,Mumbai,iOS,Electronics,Credit Card,0
TXN005296,USER0442,763.23,2023-01-04 13:07:00,Mumbai,Android,Utilities,Credit Card,0
TXN014642,USER0799,927.26,2023-01-04 13:08:00,Bangalore,Windows,Utilities,UPI,0
TXN014024,USER0454,1240.34,2023-01-04 13:09:00,Mumbai,Android,Travel,Credit Card,0
TXN024179,USER0298,1027.22,2023-01-04 13:14:00,Pune,iOS,Retail,Net Banking,0
TXN028654,USER0201,1775.18,2023-01-04 13:14:00,Delhi,Windows,Utilities,Net Banking,0
TXN029901,USER0689,1449.68,2023-01-04 13:14:00,Bangalore,Android,Electronics,Debit Card,0
TXN034777,USER0452,3200.56,2023-01-04 13:15:00,Chennai,Android,Entertainment,UPI,0
TXN018535,USER0520,2042.65,2023-01-04 13:35:00,Delhi,Mac,Electronics,Debit Card,0
TXN002977,USER0788,2078.78,2023-01-04 13:47:00,Bangalore,iOS,Utilities,Debit Card,0
TXN022625,USER0437,5153.39,2023-01-04 13:53:00,Delhi,Windows,Retail,Debit Card,0
TXN031917,USER0589,2647.95,2023-01-04 14:10:00,Bangalore,Mac,Travel,Net Banking,0
TXN012651,USER0062,862.07,2023-01-04 14:10:00,Kolkata,Mac,Utilities,Credit Card,0
TXN044872,USER0346,1301.64,2023-01-04 14:14:00,Hyderabad,Windows,Travel,Credit Card,0
TXN022474,USER0259,1371.31,2023-01-04 14:17:00,Kolkata,iOS,Electronics,UPI,0
TXN028955,USER0998,1644.44,2023-01-04 14:29:00,Kolkata,Mac,Utilities,UPI,0
TXN049001,USER0457,770.88,2023-01-04 14:29:00,Hyderabad,iOS,Electronics,UPI,0
TXN007003,USER0567,116.76,2023-01-04 14:35:00,Ahmedabad,Windows,Electronics,Net Banking,0
TXN041918,USER0415,1495.43,2023-01-04 14:38:00,Delhi,Mac,Entertainment,Net Banking,0
TXN043907,USER0212,4105.03,2023-01-04 14:43:00,Mumbai,Android,Travel,Net Banking,0
TXN041102,USER0621,509.64,2023-01-04 15:03:00,Kolkata,Mac,Travel,Debit Card,0
TXN026831,USER0669,59.63,2023-01-04 15:09:00,Ahmedabad,Mac,Food,Debit Card,0
TXN031325,USER0798,1583.13,2023-01-04 15:11:00,Bangalore,iOS,Electronics,UPI,0
TXN004490,USER0711,330.48,2023-01-04 15:18:00,Hyderabad,Windows,Entertainment,Debit Card,0
TXN029436,USER0696,582.88,2023-01-04 15:19:00,Delhi,Windows,Utilities,UPI,0
TXN003344,USER0471,858.18,2023-01-04 15:30:00,Bangalore,iOS,Food,UPI,0
TXN037855,USER0610,4051.78,2023-01-04 15:36:00,Hyderabad,Android,Food,UPI,0
TXN015033,USER0852,569.46,2023-01-04 15:40:00,Ahmedabad,iOS,Retail,Debit Card,0
TXN020567,USER0779,1756.97,2023-01-04 15:40:00,Kolkata,Mac,Entertainment,UPI,0
TXN028236,USER0415,988.58,2023-01-04 15:42:00,Hyderabad,Mac,Retail,Credit Card,0
TXN044772,USER0413,180.61,2023-01-04 15:44:00,Ahmedabad,Android,Electronics,Debit Card,0
TXN046149,USER0713,482.13,2023-01-04 15:48:00,Delhi,Windows,Electronics,Net Banking,0
TXN010202,USER0795,332.62,2023-01-04 15:50:00,Chennai,iOS,Entertainment,Net Banking,0
TXN012428,USER0467,2376.08,2023-01-04 15:53:00,Bangalore,Windows,Utilities,Credit Card,0
TXN042385,USER0629,1071.86,2023-01-04 16:05:00,Kolkata,Mac,Electronics,Debit Card,0
TXN011915,USER0466,330.59,2023-01-04 16:14:00,Kolkata,Mac,Entertainment,Debit Card,0
TXN047741,USER0424,3031.55,2023-01-04 16:30:00,Mumbai,Android,Travel,Credit Card,0
TXN007899,USER0961,2455.5,2023-01-04 16:31:00,Mumbai,Android,Travel,Net Banking,0
TXN028489,USER0386,1694.92,2023-01-04 16:50:00,Ahmedabad,Android,Travel,UPI,0
TXN024268,USER0700,366.14,2023-01-04 16:57:00,Ahmedabad,Android,Entertainment,Credit Card,0
TXN022905,USER0475,4836.66,2023-01-04 17:01:00,Delhi,Mac,Entertainment,Net Banking,0
TXN011849,USER0514,315.25,2023-01-04 17:17:00,Kolkata,Android,Entertainment,Net Banking,0
TXN031754,USER0186,1728.45,2023-01-04 17:22:00,Pune,Android,Food,Debit Card,0
TXN028627,USER0267,7410.67,2023-01-04 17:32:00,Kolkata,iOS,Electronics,Debit Card,0
TXN010377,USER0057,255.25,2023-01-04 17:46:00,Mumbai,Windows,Food,Net Banking,0
TXN028642,USER0859,737.47,2023-01-04 17:47:00,Kolkata,Android,Food,UPI,0
TXN000008,USER0663,1190.79,2023-01-04 17:50:00,Pune,Windows,Retail,Net Banking,0
TXN011807,USER0822,4714.54,2023-01-04 17:56:00,Pune,Mac,Electronics,Debit Card,0
TXN036308,USER0989,1054.09,2023-01-04 18:00:00,Chennai,iOS,Entertainment,Debit Card,0
TXN029295,USER0150,648.1,2023-01-04 18:01:00,Mumbai,Android,Utilities,Credit Card,0
TXN044353,USER0670,2710.74,2023-01-04 18:02:00,Chennai,Mac,Electronics,Debit Card,0
TXN028003,USER0011,521.7,2023-01-04 18:08:00,Mumbai,iOS,Food,Debit Card,0
TXN031100,USER0486,246.39,2023-01-04 18:10:00,Delhi,Android,Food,Debit Card,0
TXN007163,USER0541,1805.35,2023-01-04 18:25:00,Kolkata,iOS,Electronics,UPI,0
TXN002272,USER0348,208.45,2023-01-04 18:52:00,Delhi,iOS,Utilities,Credit Card,0
TXN035220,USER0517,1441.83,2023-01-04 18:54:00,Pune,Android,Entertainment,UPI,0
TXN029074,USER0257,2138.59,2023-01-04 19:00:00,Delhi,Mac,Food,Net Banking,0
TXN032005,USER0408,928.37,2023-01-04 19:03:00,Hyderabad,Mac,Retail,Net Banking,0
TXN045920,USER0822,4573.52,2023-01-04 19:04:00,Pune,Mac,Food,UPI,0
TXN004221,USER0148,223.47,2023-01-04 19:28:00,Chennai,iOS,Entertainment,Debit Card,0
TXN049344,USER0885,1720.49,2023-01-04 19:40:00,Chennai,Android,Entertainment,Debit Card,0
TXN008168,USER0492,6728.64,2023-01-04 20:30:00,Pune,Windows,Utilities,Credit Card,0
TXN009567,USER0505,147.43,2023-01-04 21:21:00,Delhi,iOS,Travel,UPI,0
TXN008379,USER0018,449.01,2023-01-04 21:21:00,Chennai,Android,Electronics,Debit Card,0
TXN011203,USER0614,225.51,2023-01-04 22:15:00,Bangalore,Mac,Utilities,Credit Card,0
TXN017698,USER0381,641.23,2023-01-04 23:38:00,Hyderabad,Windows,Retail,Debit Card,0
TXN028640,USER0792,1101.18,2023-01-04 23:51:00,Bangalore,Windows,Electronics,UPI,0
TXN034307,USER0919,624.43,2023-01-04 23:52:00,Ahmedabad,Windows,Electronics,Debit Card,0
TXN035850,USER0517,8943.28,2023-01-05 01:18:00,Ahmedabad,Mac,Entertainment,Debit Card,1
TXN035565,USER0640,319.17,2023-01-05 03:26:00,Chennai,Windows,Electronics,UPI,0
TXN043246,USER0946,1849.92,2023-01-05 03:33:00,Delhi,iOS,Retail,Debit Card,1
TXN021969,USER0729,512.12,2023-01-05 03:37:00,Kolkata,Windows,Travel,Net Banking,0
TXN039128,USER0364,8861.83,2023-01-05 04:38:00,Chennai,Mac,Utilities,Credit Card,1
TXN004804,USER0566,5261.68,2023-01-05 05:10:00,Pune,Mac,Utilities,Net Banking,1
TXN038050,USER0463,751.9,2023-01-05 05:17:00,Chennai,Windows,Retail,UPI,0
TXN035442,USER0964,2796.02,2023-01-05 05:59:00,Chennai,Mac,Electronics,UPI,0
TXN026987,USER0367,1116.41,2023-01-05 06:01:00,Bangalore,Mac,Entertainment,Net Banking,0
TXN010287,USER0021,3483.98,2023-01-05 06:18:00,Chennai,Windows,Food,UPI,0
TXN003973,USER0152,1762.76,2023-01-05 06:38:00,Mumbai,Windows,Electronics,UPI,0
